Cities,name,address,description,score,url,bonus,latitude,longitude
Amiens,Au Coeur d'Amiens,"15 Boulevard du Cange, 80000 Amiens, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Au Coeur d'Amiens ! Connectez-vous pour économiser.Situé à Amiens, à seulement 1 km de la gare, l'établissement Au Coeur d'Amiens propose un service de prêt de vélos, un jardin et une réception ouverte 24h/24. Vous séjournerez à 3,6 km du Zénith d'Amiens. Vous bénéficierez d'un parking privé sur place et d'une connexion Wi-Fi gratuite.Cette maison de vacances comprend 2 chambres, une salle de bains, du linge de lit, des serviettes, une télévision par satellite à écran plat, un coin repas, une cuisine entièrement équipée et une terrasse avec vue sur le jardin. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Un barbecue est à votre disposition sur place.Vous séjournerez à proximité du parc des jardins flottants, du musée Berny et du tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 65 km. L'établissement Au Coeur d'Amiens accueille des clients Booking.com depuis le 18 janv. 2017.En voir plus",9.1,https://www.booking.com/hotel/fr/maison-au-coeur-de-la-ville-amiens1.fr.html,    Parking    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Réception ouverte 24h/24,49.8961553,2.3063681
Amiens,Hotel Le Prieuré et La Résidence,"17 Rue Porion, 80000 Amiens, France","L'Hotel Le Prieuré et La Résidence est situé dans le centre-ville d'Amiens, au pied de la cathédrale. Il propose une connexion Wi-Fi gratuite et des chambres décorées de manière personnalisée avec un mobilier d'époque.Les chambres du Prieuré et La Résidence comprennent une salle de bains privative munie d'une baignoire ou d'une douche. Elles comportent également une télévision et un sèche-cheveux.Un petit-déjeuner buffet est servi tous les matins dans la salle à manger du Prieuré ornée de lustres en cristal. Vous pourrez vous détendre sur la terrasse et dans la cour de l'établissement.L'Hotel Le Prieuré et La Résidence se trouve à seulement 900 mètres de la gare SNCF d'Amiens. L'aéroport d'Amiens-Glisy est à 15 minutes en voiture. C'est le quartier préféré des voyageurs visitant Amiens, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,7 pour un séjour à deux.L'établissement Hotel Le Prieuré et La Résidence accueille des clients Booking.com depuis le 17 nov. 2010.En voir plus",8.3,https://www.booking.com/hotel/fr/le-prieure-amiens.fr.html,    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Bar,49.89444519,2.30094239
Amiens,Odalys City Amiens Blamont,"25 rue du Blamont, 80000 Amiens, France","Situé à 2,8 km du Zénith d'Amiens et à 900 mètres du musée Berny à Amiens, l'Odalys City Amiens Blamont propose des hébergements avec une connexion Wi-Fi gratuite.Tous les studios comprennent une kitchenette entièrement équipée avec micro-ondes, une bouilloire et un réfrigérateur. Vous profiterez d'une télévision à écran plat.À pied, vous rejoindrez les jardins flottants d'Amiens en 13 minutes et le tribunal de grande instance d'Amiens en 11 minutes. L'aéroport de Paris-Beauvais-Tillé est situé à 50 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,4 pour un séjour à deux.L'établissement Odalys City Amiens Blamont accueille des clients Booking.com depuis le 9 nov. 2015.En voir plus",7.9,https://www.booking.com/hotel/fr/appart-39-odalys-blamont.fr.html,    Parking    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs,49.88714842,2.3116109
Amiens,L'Oratoire,"5 Rue de l'Oratoire, 80000 Amiens, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement L'Oratoire ! Connectez-vous pour économiser.Situé à Amiens, à proximité de la gare, du parc des jardins flottants et du musée Berny, l'établissement L'Oratoire propose une connexion Wi-Fi gratuite.Tous les logements disposent d'une cuisine équipée avec un réfrigérateur, d'un salon avec un canapé-lit et une télévision à écran plat ainsi que d'une salle de bains privative. Un micro-ondes et une machine à café sont également fournis.Une terrasse bien exposée est présente.L'Oratoire se trouve à 3,7 km du Zénith d'Amiens et à 400 mètres du tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 66 km. C'est le quartier préféré des voyageurs visitant Amiens, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 10 pour un séjour à deux.L'établissement L'Oratoire accueille des clients Booking.com depuis le 30 juil. 2022.En voir plus",7.7,https://www.booking.com/hotel/fr/oratoire-amiens.fr.html,    Parking    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Enregistrement en ligne disponible,49.8930114,2.3058662
Amiens,Maison Longuevie,"1 place longueville, 80000 Amiens, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Maison Longuevie ! Connectez-vous pour économiser.Doté d’un jardin et d’une terrasse, le Maison Longuevie propose des hébergements avec une télévision à écran plat et une connexion Wi-Fi gratuite à Amiens, à 400 mètres du musée de Picardie.Un petit-déjeuner continental est servi sur place.Cette chambre d’hôtes se trouve à 1,9 km des hortillonnages et du Zénith d'Amiens. L’aéroport le plus proche, celui de Beauvais-Tillé, est situé à 62 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,6 pour un séjour à deux.L'établissement Maison Longuevie accueille des clients Booking.com depuis le 25 sept. 2017.En voir plus",9.5,https://www.booking.com/hotel/fr/longuevie.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Plateau/bouilloire dans tous les hébergements,49.887694,2.294524
Amiens,Superbe appartement-Sauna-Cinéma-Parking-Gare,"10 Rue Jean XXIII, 80000 Amiens, France","Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le Superbe appartement-Sauna-Cinéma-Parking-Gare est situé à Amiens, à seulement 700 mètres de la gare. Il se trouve à 3,5 km du Zénith d'Amiens et à 4,9 km de l'université de Picardie Jules Verne.Cet appartement comprend 3 chambres, une cuisine équipée d'un lave-vaisselle et d'un micro-ondes, une télévision à écran plat, un coin salon et une salle de bains pourvue d'une baignoire. Les serviettes et le linge de lit sont fournis.Vous pourrez profiter d'un sauna sur place.Le Superbe appartement-Sauna-Cinéma-Parking-Gare se trouve à proximité de sites d'intérêt tels que le parc des jardins flottants, le musée Berny et le tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 64 km. C'est le quartier préféré des voyageurs visitant Amiens, selon les commentaires clients indépendants.L'établissement Superbe appartement-Sauna-Cinéma-Parking-Gare accueille des clients Booking.com depuis le 14 avr. 2022.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.En voir plus",7.6,https://www.booking.com/hotel/fr/superbe-appartement-sauna-cinema-parking-gare.fr.html,    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs,49.8942034,2.3068382
Amiens,APPART COSY HYPER CENTRE TOUT CONFORT 4PERS WIFI,"7 Place de l'Hôtel de ville, 80000 Amiens, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement APPART COSY HYPER CENTRE TOUT CONFORT 4PERS WIFI ! Connectez-vous pour économiser.Situé à Amiens, à 1,1 km de la gare, à 2,9 km du Zénith et à 600 mètres du musée Berny, l'APPART COSY HYPER CENTRE TOUT CONFORT 4PERS WIFI propose un hébergement avec un balcon et une connexion Wi-Fi gratuite. Cet appartement se trouve à 3,6 km de l'université de Picardie Jules Verne et à 9,4 km du club de golf d'Amiens.Cet appartement comprend une chambre, un lave-linge et une salle de bains pourvue d'un sèche-cheveux. Sa cuisine est équipée d'un four et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.L'APPART COSY HYPER CENTRE TOUT CONFORT 4PERS WIFI se trouve à 1,6 km du parc des jardins flottants et à 600 mètres du tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 64 km. L'établissement APPART COSY HYPER CENTRE TOUT CONFORT 4PERS WIFI accueille des clients Booking.com depuis le 7 juin 2022.En voir plus",8.5,https://www.booking.com/hotel/fr/appart-cosy-hyper-centre-tout-confort-4pers-wifi.fr.html,    Parking    Connexion Wi-Fi gratuite    Chambres non-fumeurs,49.8934147,2.295785
Amiens,GRANDE MAISON AMIÉNOISE TOUTE ÉQUIPÉE 8PERS WIFI,"15 Rue Beaumanoir, 80090 Amiens, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement GRANDE MAISON AMIÉNOISE TOUTE ÉQUIPÉE 8PERS WIFI ! Connectez-vous pour économiser.Située à Amiens, à 1,7 km de la gare et à 5 km du Zénith, la GRANDE MAISON AMIÉNOISE TOUTE ÉQUIPÉE 8PERS WIFI propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat. Cette maison de vacances se trouve à 2,8 km du tribunal de grande instance d'Amiens et à 5,6 km de l'université de Picardie Jules Verne.Cette maison de vacances comprend 5 chambres, un lave-linge et 3 salles de bains pourvues d'un sèche-cheveux. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 2,6 km du parc des jardins flottants et à 3,4 km du musée Berny. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 64 km. L'établissement GRANDE MAISON AMIÉNOISE TOUTE ÉQUIPÉE 8PERS WIFI accueille des clients Booking.com depuis le 16 juil. 2022.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.En voir plus",7.3,https://www.booking.com/hotel/fr/grande-maison-amienoise-toute-equipee-8pers-wifi.fr.html,    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Enregistrement en ligne disponible,49.88492,2.3261471
Amiens,15ème droite - Tour Perret - Centre-Ville - 4 étoiles,"APT 15 DROITE 13 Place Alphonse Fiquet, 80000 Amiens, France","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le 15ème droite - Tour Perret - Centre-Ville - 4 étoiles est un hébergement situé à Amiens, à seulement 200 mètres de la gare et à moins de 1 km du parc des jardins flottants. Ce Bed & Breakfast se trouve à 500 mètres du tribunal de grande instance d'Amiens et à 4 km de l'université de Picardie Jules Verne.Ce Bed & Breakfast comprend 2 chambres, une télévision par satellite à écran plat, un lave-linge et 2 salles de bains pourvues d'un jacuzzi. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Les serviettes et le linge de lit sont fournis.Cette chambre d'hôtes possède un jacuzzi.Vous séjournerez à 3,3 km du Zénith d'Amiens et à 500 mètres du musée Berny. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 62 km. C'est le quartier préféré des voyageurs visitant Amiens, selon les commentaires clients indépendants.Votre séjour comprendra :Télévision à écran platBain à remous/jacuzziL'établissement 15ème droite - Tour Perret - Centre-Ville - 4 étoiles accueille des clients Booking.com depuis le 16 janv. 2020.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.En voir plus",9.8,https://www.booking.com/hotel/fr/tour-perret-appartement-4-15eme-etage.fr.html,    Parking    Connexion Wi-Fi gratuite    Chambres non-fumeurs,49.891036,2.306244
Amiens,Hotel Central Anzac,"17 rue Alexandre Fatton, 80000 Amiens, France","Bénéficiant d'un emplacement central, l'Hotel Central Anzac propose un hébergement moderne et un petit-déjeuner continental, à 2 minutes à pied de la gare et à 7 minutes de marche de la cathédrale d'Amiens.Décorées de tons chauds leur octroyant une atmosphère chaleureuse, les chambres comprennent une télévision par satellite et une connexion Wi-Fi.Chaque matin, le petit-déjeuner est servi dans le coin repas. Il est composé d'une sélection de pâtisseries fraîches faites maison et de confitures préparées à partir de produits de saison. Vous aurez la possibilité de choisir entre un petit-déjeuner continental et anglais complet. En outre, des journaux sont fournis à la réception.Enfin, l'hôtel est à 10 minutes à pied du quartier de Saint Leu et à 15 minutes des célèbres canaux. C'est le quartier préféré des voyageurs visitant Amiens, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.L'établissement Hotel Central Anzac accueille des clients Booking.com depuis le 31 janv. 2011.En voir plus",7.4,https://www.booking.com/hotel/fr/central-anzac.fr.html,    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Enregistrement en ligne disponible,49.89183258,2.30599433
Amiens,Duplex au pied de la gare - NETFLIX - Hyper-centre,"20 Rue Jules Barni, 80000 Amiens, France","Le Duplex au pied de la gare - NETFLIX - Hyper-centre est situé à Amiens, à 3,4 km du Zénith, à 1,1 km du parc des jardins flottants et à moins de 1 km du musée Berny. Situé à 300 mètres de la gare d'Amiens, il propose une connexion Wi-Fi gratuite et une réception ouverte 24h/24.Cet appartement comprend 2 chambres, une télévision par câble, un lave-linge et une salle de bains pourvue d'une baignoire. Sa cuisine est équipée d'un micro-ondes et d'un lave-vaisselle.Vous séjournerez à moins de 1 km du tribunal de grande instance d'Amiens et à 4,1 km de l'université de Picardie Jules Verne. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 65 km. au pied de la gare - NETFLIX - Hyper-centre. C'est le quartier préféré des voyageurs visitant Amiens, selon les commentaires clients indépendants.L'établissement Duplex au pied de la gare - NETFLIX - Hyper-centre accueille des clients Booking.com depuis le 4 mars 2021.En voir plus",8.6,https://www.booking.com/hotel/fr/duplex-au-pied-de-la-gare-netflix-hyper-centre.fr.html,    Connexion Wi-Fi gratuite    Chambres non-fumeurs    Réception ouverte 24h/24,49.8894004,2.3096329
Amiens,Au Spatial,"15 rue Fatton, 80000 Amiens, France","L'établissement Au Spatial est situé au cœur d'Amiens. La gare et la cathédrale de la ville se trouvent respectivement à 2 minutes et 6 minutes de marche. Une connexion Wi-Fi est disponible gratuitement.Toutes les chambres comportent une télévision à écran plat avec les chaînes Canal + et BBC. Leur salle de bains privative est pourvue d'une douche ou d'une baignoire.Un petit-déjeuner buffet est servi chaque matin dans la salle prévue à cette effet. Le buffet comprend des confitures maison, des céréales, des viennoiseries, du pain, du fromage, de la charcuterie et des yaourts.Le zoo d'Amiens est situé à 3 km de l'hôtel Au Spatial. Un parking privé est à votre disposition sur place, moyennant un supplément journalier et sous réserve de disponibilité. C'est le quartier préféré des voyageurs visitant Amiens, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,9 pour un séjour à deux.L'établissement Au Spatial accueille des clients Booking.com depuis le 22 mars 2010.En voir plus",7.4,https://www.booking.com/hotel/fr/au-spatial.fr.html,    Parking    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres non-fumeurs,49.89193885,2.30575562
Amiens,Comme une parenthèse au coeur des hortillonnages,"19 Rue Voyelle, 80000 Amiens, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Comme une parenthèse au coeur des hortillonnages ! Connectez-vous pour économiser.Situé à Amiens, à 2,3 km de la gare, L'établissement Comme une parenthèse au coeur des hortillonnages propose un service de prêt de vélos, un parking privé gratuit, un jardin et une terrasse. Chaque hébergement de cette maison d'hôtes 4 étoiles offre une vue sur la rivière et dispose d'une connexion Wi-Fi gratuite. Cette maison d'hôtes offre une vue sur le jardin et dispose d'un barbecue.Toutes les chambres de cette maison d'hôtes comprennent une armoire, une télévision, une salle de bains privative, du linge de lit et des serviettes. Vous disposerez également d'un réfrigérateur.Un petit-déjeuner continental et végétarien est servi tous les matins sur place.Vous pourrez pratiquer diverses activités à Amiens et dans ses environs, telles que la pêche, le canoë-kayak et le vélo.Vous séjournerez à 5,5 km du Zénith d'Amiens et à 2 km du parc des jardins flottants. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 67 km. Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.L'établissement Comme une parenthèse au coeur des hortillonnages accueille des clients Booking.com depuis le 23 juin 2017.En voir plus",9.1,https://www.booking.com/hotel/fr/comme-une-parenthese-au-coeur-des-hortillonnages.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Enregistrement en ligne disponible,49.888542,2.331349
Amiens,Gite Amiens,"6 Rue Charles Labbé, 80000 Amiens, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Gite Amiens ! Connectez-vous pour économiser.Situé à Amiens, à seulement 5 minutes à pied du parc Saint-Pierre, le Gite Amiens dispose d'une terrasse avec mobilier de jardin. La gare d'Amiens est idéalement située à 1,4 km.Cette maison de vacances mitoyenne dispose d'un coin salon, d'une télévision, d'une salle de bains avec douche et de 3 chambres. La cuisine est entièrement équipée avec un four, un four micro-ondes et un lave-vaisselle.Vous trouverez des épiceries et des restaurants à quelques minutes de marche. Une connexion Wi-Fi est disponible gratuitement. Le centre-ville est à 2 km et la salle de concert Zénith d'Amiens à 3 km. L'établissement Gite Amiens accueille des clients Booking.com depuis le 15 avr. 2015.En voir plus",8.5,https://www.booking.com/hotel/fr/gite-amiens.fr.html,    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite    Restaurant    Chambres familiales    Chambres non-fumeurs,49.90235783,2.31428465
Amiens,Spa sous les étoiles - Cinéma - Netflix - Parking - Gare,"10 Rue Jean XXIII, 80000 Amiens, France","Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le Spa sous les étoiles - Cinéma - Netflix - Parking - Gare est situé à Amiens, à seulement 700 mètres de la gare. Cet appartement se trouve à 3,5 km du Zénith d'Amiens et à 4,9 km de l'université de Picardie Jules Verne.Cet appartement comprend une chambre, une télévision à écran plat, un coin salon et une salle de bains pourvue d'un jacuzzi. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.Vous pourrez profiter d'un jacuzzi sur place.Le Spa sous les étoiles - Cinéma - Netflix - Parking - Gare se trouve à proximité de sites d'intérêt tels que le parc des jardins flottants, le musée Berny et le tribunal de grande instance d'Amiens. L'aéroport de Beauvais-Tillé, le plus proche, est implanté à 64 km. C'est le quartier préféré des voyageurs visitant Amiens, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,5 pour un séjour à deux.L'établissement Spa sous les étoiles - Cinéma - Netflix - Parking - Gare accueille des clients Booking.com depuis le 22 juin 2022.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.En voir plus",9.2,https://www.booking.com/hotel/fr/spa-sous-les-etoiles-cinema-netflix-parking-gare.fr.html,    Parking gratuit    Animaux domestiques admis    Connexion Wi-Fi gratuite    Chambres non-fumeurs,49.8942034,2.3068382
Amiens,APPART COSY TOUT CONFORT CENTRE VILLE 4 PERSONNES WiFi,"34 Route de Paris, 80000 Amiens, France","Vous pouvez bénéficier d'une réduction Genius dans l'établissement APPART COSY TOUT CONFORT CENTRE VILLE 4 PERSONNES WiFi ! Connectez-vous pour économiser.Offrant une vue sur la ville, l'APPART COSY TOUT CONFORT CENTRE VILLE 4 PERSONNES WiFi est situé à Amiens, à 1,7 km de la gare et à 2,2 km du Zénith. Il possède un restaurant sur place et met gratuitement à votre disposition un parking privé et une connexion Wi-Fi.Cet appartement comprend 3 chambres, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine est équipée d'un micro-ondes et d'un réfrigérateur. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 1,5 km du musée Berny et à 2,3 km du parc des jardins flottants. L'aéroport de Paris-Orly, le plus proche, est implanté à 151 km. L'établissement APPART COSY TOUT CONFORT CENTRE VILLE 4 PERSONNES WiFi accueille des clients Booking.com depuis le 3 déc. 2021.Les distances indiquées dans la description de l'établissement sont calculées avec © OpenStreetMap.En voir plus",8.8,https://www.booking.com/hotel/fr/appart-cosy-tout-confort-centre-ville-3-personnes.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite    Restaurant    Chambres non-fumeurs,49.8888934,2.2883795
Lille,Hotel Chagnot,"24 Place De La Gare, Centre de Lille, 59800 Lille, France","Lille - séjournez au cœur de la ville–Excellent emplacement - voir la carteL'Hotel Chagnot est situé dans le centre-ville de Lille, juste en face de la gare de Lille-Flandres et à 10 minutes à pied de la gare de Lille-Europe. L’établissement propose des hébergements modernes et une connexion Wi-Fi gratuite. Les centres de conventions Nouveau Siècle et Lille Grand Palais se trouvent à 1 km.Tous les hébergements insonorisés comprennent une télévision par satellite à écran plat et 1 salle de bains privative pourvue d’une douche.L'Hotel Chagnot sert un petit-déjeuner express à emporter.L’aéroport de Lille-Lesquin est implanté à 8,8 km de l’hôtel. Le musée du Palais des Beaux-Arts se trouve à 15 minutes à pied de l'hôtel. Vous rejoindrez les grands magasins Printemps et Galeries Lafayette en 10 minutes de marche, tandis que l’opéra de Lille vous attend à 450 mètres. Le stade Pierre Mauroy est accessible en 16 minutes de route. C'est le quartier préféré des voyageurs visitant Lille, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,1 pour un séjour à deux.L'établissement Hotel Chagnot accueille des clients Booking.com depuis le 3 août 2005.En voir plus",7.7,https://www.booking.com/hotel/fr/hotel-balladins-superior-lille-centre.fr.html,    Connexion Wi-Fi gratuite    Animaux domestiques admis    Chambres familiales    Chambres non-fumeurs    Équipements pour les personnes handicapées    Réception ouverte 24h/24    Plateau/bouilloire dans tous les hébergements,50.63624596,3.06924239
Lille,Moxy Lille City,"3, Rue Jean Bart, Centre de Lille, 59000 Lille, France","Lille - séjournez au cœur de la ville–Très bon emplacement - voir la carteSitué à Lille, à 300 mètres de la maison Coilliot, le Moxy Lille City vous accueille dans un hébergement avec terrasse et parking privé. Cet hôtel 3 étoiles vous propose un bar ainsi que des chambres climatisées dotées d’une connexion Wi-Fi gratuite et d’une salle de bains privative. En outre, vous pourrez profiter d’une salle de sport, d’animations en soirée et d’une réception ouverte 24h/24.Les chambres possèdent une télévision à écran plat et un sèche-cheveux.Un petit-déjeuner buffet est servi tous les jours au Moxy Lille City.Les sites d'intérêt à proximité de l'hôtel incluent le grand magasin le Printemps, l'Hospice Gantois et la gare de Lille-Flandres. L’aéroport de Lille-Lesquin, le plus proche, se trouve à 7 km du Moxy Lille City. C'est le quartier préféré des voyageurs visitant Lille, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,8 pour un séjour à deux.L'établissement Moxy Lille City accueille des clients Booking.com depuis le 24 janv. 2020.Chaîne hôtelière/marque:Moxy HotelsEn voir plus",8.5,https://www.booking.com/hotel/fr/moxy-lille-city-center-france.fr.html,    Parking    Connexion Wi-Fi gratuite    Animaux domestiques admis    Chambres familiales     Salle de sport très bien     Chambres non-fumeurs    Bar,50.627831,3.063592
Lille,Eklo Hotels Lille,"6 rue professeur Langevin, Fives, 59000 Lille, France","Doté d'une terrasse, l'Eklo Hotels Lille est situé à Lille dans le Nord-Pas-de-Calais, à 2 km du Zénith. Vous séjournerez à 2,6 km de Lille Flandres et à 2,7 km de Lille Europe.Les chambres disposent d'une salle de bains privative. Les autres prestations (comme les articles de toilette et le départ tardif) entraînent des frais supplémentaires.Un bar et une réception ouverte 24h/24 sont présents. Le restaurant Barbapizz' prépare des pizzas et des salades. Un petit-déjeuner continental en libre-service est servi tous les jours moyennant un supplément.Vous profiterez d'une cuisine commune, d'une bibliothèque, de jeux de société et d'un baby-foot. Un service de location de vélos et des bornes de recharge pour voitures électriques sont disponibles moyennant des frais supplémentaires. L'aéroport de Lille-Lesquin, le plus proche, se trouve à 7 km. Un parking privé gratuit est aménagé sur place. L'établissement Eklo Hotels Lille accueille des clients Booking.com depuis le 31 mai 2017.En voir plus",7.5,https://www.booking.com/hotel/fr/eklo-hotels-lille.fr.html,    Parking gratuit    Connexion Wi-Fi gratuite    Animaux domestiques admis    Chambres familiales    Chambres non-fumeurs    Restaurant    Bar,50.62003296,3.08456697
Lille,Hotel Lille Europe,"avenue Le Corbusier, Centre de Lille, 59777 Lille, France","Lille - séjournez au cœur de la ville–Excellent emplacement - voir la carteVous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Lille Europe ! Connectez-vous pour économiser.L'Hotel Lille Europe est un établissement 3 étoiles situé au cœur du quartier des affaires international, à seulement 250 mètres de la gare de Lille-Flandres et à 17 minutes de route du stade Pierre-Mauroy. Il propose une réception ouverte 24h/24 et une connexion Internet gratuite.Présentant une décoration colorée, les chambres sont insonorisées et disposent d'une télévision par câble. Leur salle de bains privative est pourvue d'un sèche-cheveux. Toutes les chambres sont desservies par un ascenseur.Un petit-déjeuner buffet est servi tous les matins dans la salle prévue à cet effet. Cette dernière est dotée d'un micro-ondes et d'une vue panoramique sur les environs.L'établissement est accessible par l'autoroute N356. Vous séjournerez à 750 mètres de l'Opéra de Lille, à 10 minutes de marche de la cathédrale Notre-Dame-de-la-Treille, à 1,1 km du centre de conventions Nouveau Siècle et à 1,3 km du Grand Palais. Un parking privé sur place est disponible uniquement sur demande. C'est le quartier préféré des voyageurs visitant Lille, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 9,3 pour un séjour à deux.L'établissement Hotel Lille Europe accueille des clients Booking.com depuis le 15 juil. 2008.En voir plus",7.9,https://www.booking.com/hotel/fr/lille-europe.fr.html,    Parking    Connexion Wi-Fi gratuite    Animaux domestiques admis    Chambres familiales    Chambres non-fumeurs    Équipements pour les personnes handicapées,50.63788756,3.072685
Lille,Welkeys - Vauban Apartment,"59 boulevard Vauban, Vauban, 59800 Lille, France","Le Welkeys - Vauban Apartment est installé à Lille, à seulement 600 mètres du zoo et à 800 mètres de la célèbre braderie de la ville. Il vous accueille également à 1 km du grand magasin Printemps et à environ la même distance de la maison Coilliot.Cet appartement comporte une télévision à écran plat, un coin salon et une salle de bains munie d'une baignoire. Sa cuisine est pourvue d'un four et d'un lave-vaisselle.Les lieux d'intérêt les plus prisés à proximité du Welkeys - Vauban Apartment incluent la Grand'Place, le quartier du Vieux-Lille et l'Opéra de Lille. Enfin, vous rejoindrez l'aéroport de Lille à 8 km. L'établissement Welkeys - Vauban Apartment accueille des clients Booking.com depuis le 5 juin 2018.En voir plus",7.0,https://www.booking.com/hotel/fr/welkeys-vauban.fr.html,    Connexion Wi-Fi gratuite    Chambres familiales    Chambres non-fumeurs    Ascenseur,50.632701,3.047162
Lille,Séjours & Affaires Lille Europe,"271 Avenue Willy Brandt, Centre de Lille, 59777 Lille, France","Lille - séjournez au cœur de la ville–Très bon emplacement - voir la carteLa résidence Séjours & Affaires Lille Europe est située dans le centre-ville de Lille, au cœur du quartier des affaires. Vous séjournerez entre les gares Lille-Flandres et Lille-Europe, à moins de 600 mètres de chacune. L'établissement propose des appartements avec connexion Internet gratuite à 8 km du stade Pierre Mauroy, à 1,2 km du centre de conventions Nouveau Siècle et à 850 mètres du Grand Palais de Lille.Tous les studios et appartements comprennent une télévision par câble à écran plat. Chacun dispose d'un bureau, d'un canapé-lit et d'une salle de bains privative avec baignoire ou douche.Un petit-déjeuner buffet est servi chaque matin. Vous pourrez préparer les autres repas dans votre kitchenette entièrement équipée pourvue d'un coin repas et de plaques de cuisson.La résidence Séjours & Affaires Lille Europe est facilement accessible depuis l'autoroute N356, à 12 minutes de route. Enfin, vous rejoindrez la citadelle de Lille en 30 minutes de marche et l'aéroport de Lille-Lesquin se trouve à 10,8 km. C'est le quartier préféré des voyageurs visitant Lille, selon les commentaires clients indépendants.Les couples apprécient particulièrement l'emplacement de cet établissement. Ils lui donnent la note de 8,7 pour un séjour à deux.L'établissement Séjours & Affaires Lille Europe accueille des clients Booking.com depuis le 31 août 2006.Chaîne hôtelière/marque:Séjours & Affaires ApparthotelEn voir plus",7.1,https://www.booking.com/hotel/fr/residence-lille-europe.fr.html,    Connexion Wi-Fi gratuite    Animaux domestiques admis    Chambres familiales    Chambres non-fumeurs    Ascenseur,50.63647023,3.07490923
